scene_id,object_names,scales
1-189,"['rubiks_cube', 'cracker_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 0.25, 1.0, 0.5, 0.5]"
1-190,"['rubiks_cube', 'cracker_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 0.25, 1.0, 0.5, 0.5]"
1-191,"['gelatin_box', 'rubiks_cube', 'pudding_box', 'sugar_box', 'wood_block']","[1.0, 1.0, 0.5, 0.5, 0.5]"
1-192,"['gelatin_box', 'rubiks_cube', 'pudding_box', 'sugar_box', 'wood_block']","[1.0, 1.0, 0.5, 0.5, 0.5]"
1-193,"['gelatin_box', 'rubiks_cube', 'pudding_box', 'sugar_box', 'wood_block']","[1.0, 1.0, 0.5, 0.5, 0.5]"
1-194,"['gelatin_box', 'rubiks_cube', 'pudding_box', 'sugar_box', 'wood_block']","[1.0, 1.0, 0.5, 0.5, 0.5]"
1-195,"['gelatin_box', 'rubiks_cube', 'pudding_box', 'sugar_box', 'wood_block']","[1.0, 1.0, 0.5, 0.5, 0.5]"
1-196,"['gelatin_box', 'rubiks_cube', 'pudding_box', 'sugar_box', 'wood_block']","[1.0, 1.0, 0.5, 0.5, 0.5]"
1-197,"['gelatin_box', 'rubiks_cube', 'pudding_box', 'sugar_box', 'wood_block']","[1.0, 1.0, 0.5, 0.5, 0.5]"
1-198,"['gelatin_box', 'rubiks_cube', 'pudding_box', 'sugar_box', 'wood_block']","[1.0, 1.0, 0.5, 0.5, 0.5]"
1-199,"['gelatin_box', 'rubiks_cube', 'pudding_box', 'sugar_box', 'wood_block']","[1.0, 1.0, 0.5, 0.5, 0.5]"
1-200,"['gelatin_box', 'rubiks_cube', 'pudding_box', 'sugar_box', 'wood_block']","[1.0, 1.0, 0.5, 0.5, 0.5]"
1-201,"['realsense_box', 'wooden_puzzle1', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-202,"['realsense_box', 'wooden_puzzle1', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-203,"['realsense_box', 'wooden_puzzle1', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-204,"['realsense_box', 'wooden_puzzle1', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-205,"['realsense_box', 'wooden_puzzle1', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-206,"['realsense_box', 'wooden_puzzle1', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-207,"['realsense_box', 'wooden_puzzle1', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-208,"['realsense_box', 'wooden_puzzle1', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-209,"['realsense_box', 'wooden_puzzle1', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-210,"['realsense_box', 'wooden_puzzle1', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-211,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-212,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-213,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-214,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-215,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-216,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-217,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-218,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-219,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-220,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-221,"['wooden_puzzle3', 'wooden_puzzle2', 'wooden_puzzle1', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-222,"['wooden_puzzle3', 'wooden_puzzle2', 'wooden_puzzle1', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-223,"['wooden_puzzle3', 'wooden_puzzle2', 'wooden_puzzle1', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-224,"['wooden_puzzle3', 'wooden_puzzle2', 'wooden_puzzle1', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-225,"['wooden_puzzle3', 'wooden_puzzle2', 'wooden_puzzle1', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-226,"['wooden_puzzle3', 'wooden_puzzle2', 'wooden_puzzle1', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-227,"['wooden_puzzle3', 'wooden_puzzle2', 'wooden_puzzle1', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-228,"['wooden_puzzle3', 'wooden_puzzle2', 'wooden_puzzle1', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-229,"['wooden_puzzle3', 'wooden_puzzle2', 'wooden_puzzle1', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-230,"['wooden_puzzle3', 'wooden_puzzle2', 'wooden_puzzle1', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-231,"['realsense_box', 'wooden_puzzle2', 'wooden_puzzle3', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-232,"['realsense_box', 'wooden_puzzle2', 'wooden_puzzle3', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-233,"['realsense_box', 'wooden_puzzle2', 'wooden_puzzle3', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-234,"['realsense_box', 'wooden_puzzle2', 'wooden_puzzle3', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-235,"['realsense_box', 'wooden_puzzle2', 'wooden_puzzle3', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-236,"['realsense_box', 'wooden_puzzle2', 'wooden_puzzle3', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-237,"['realsense_box', 'wooden_puzzle2', 'wooden_puzzle3', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-238,"['realsense_box', 'wooden_puzzle2', 'wooden_puzzle3', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-239,"['realsense_box', 'wooden_puzzle2', 'wooden_puzzle3', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-240,"['realsense_box', 'wooden_puzzle2', 'wooden_puzzle3', 'redbull', 'pepsi']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-241,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-242,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-243,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-244,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-245,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-246,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-247,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-248,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-249,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
1-250,"['wooden_puzzle1', 'wooden_puzzle3', 'wooden_puzzle2', 'pepsi', 'redbull']","[1.0, 1.0, 1.0, 1.0, 1.0]"
2-1,"['mustard_bottle', 'bleach_cleanser', 'e_lego_duplo', 'e_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'jenga', 'cracker_box', 'gelatin_box', 'sugar_box']","[1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.25, 1.0, 0.5]"
2-2,"['mustard_bottle', 'bleach_cleanser', 'e_lego_duplo', 'e_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'jenga', 'cracker_box', 'gelatin_box', 'sugar_box']","[1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.25, 1.0, 0.5]"
2-3,"['mustard_bottle', 'bleach_cleanser', 'e_lego_duplo', 'e_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'jenga', 'cracker_box', 'gelatin_box', 'sugar_box']","[1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.25, 1.0, 0.5]"
2-4,"['mustard_bottle', 'bleach_cleanser', 'e_lego_duplo', 'e_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'jenga', 'cracker_box', 'gelatin_box', 'sugar_box']","[1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.25, 1.0, 0.5]"
2-5,"['mustard_bottle', 'bleach_cleanser', 'e_lego_duplo', 'e_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'jenga', 'cracker_box', 'gelatin_box', 'sugar_box']","[1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.25, 1.0, 0.5]"
2-6,"['mustard_bottle', 'bleach_cleanser', 'e_lego_duplo', 'e_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'jenga', 'cracker_box', 'gelatin_box', 'sugar_box']","[1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.25, 1.0, 0.5]"
2-7,"['mustard_bottle', 'bleach_cleanser', 'e_lego_duplo', 'e_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'jenga', 'cracker_box', 'gelatin_box', 'sugar_box']","[1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.25, 1.0, 0.5]"
2-8,"['mustard_bottle', 'bleach_cleanser', 'e_lego_duplo', 'e_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'jenga', 'cracker_box', 'gelatin_box', 'sugar_box']","[1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.25, 1.0, 0.5]"
2-9,"['mustard_bottle', 'bleach_cleanser', 'e_lego_duplo', 'e_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'jenga', 'cracker_box', 'gelatin_box', 'sugar_box']","[1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.25, 1.0, 0.5]"
2-10,"['mustard_bottle', 'bleach_cleanser', 'e_lego_duplo', 'e_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'jenga', 'cracker_box', 'gelatin_box', 'sugar_box']","[1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.25, 1.0, 0.5]"
2-11,"['mustard_bottle', 'bleach_cleanser', 'g_lego_duplo', 'c_toy_airplane', 'tuna_fish_can', 'master_chef_can', 'rubiks_cube', 'jenga', 'cracker_box', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25, 0.5]"
2-12,"['mustard_bottle', 'bleach_cleanser', 'g_lego_duplo', 'c_toy_airplane', 'tuna_fish_can', 'master_chef_can', 'rubiks_cube', 'jenga', 'cracker_box', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25, 0.5]"
2-13,"['mustard_bottle', 'bleach_cleanser', 'g_lego_duplo', 'c_toy_airplane', 'tuna_fish_can', 'master_chef_can', 'rubiks_cube', 'jenga', 'cracker_box', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25, 0.5]"
2-14,"['mustard_bottle', 'bleach_cleanser', 'g_lego_duplo', 'c_toy_airplane', 'tuna_fish_can', 'master_chef_can', 'rubiks_cube', 'jenga', 'cracker_box', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25, 0.5]"
2-15,"['mustard_bottle', 'bleach_cleanser', 'g_lego_duplo', 'c_toy_airplane', 'tuna_fish_can', 'master_chef_can', 'rubiks_cube', 'jenga', 'cracker_box', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25, 0.5]"
2-16,"['mustard_bottle', 'bleach_cleanser', 'g_lego_duplo', 'c_toy_airplane', 'tuna_fish_can', 'master_chef_can', 'rubiks_cube', 'jenga', 'cracker_box', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25, 0.5]"
2-17,"['mustard_bottle', 'bleach_cleanser', 'g_lego_duplo', 'c_toy_airplane', 'tuna_fish_can', 'master_chef_can', 'rubiks_cube', 'jenga', 'cracker_box', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25, 0.5]"
2-18,"['mustard_bottle', 'bleach_cleanser', 'g_lego_duplo', 'c_toy_airplane', 'tuna_fish_can', 'master_chef_can', 'rubiks_cube', 'jenga', 'cracker_box', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25, 0.5]"
2-19,"['mustard_bottle', 'bleach_cleanser', 'g_lego_duplo', 'c_toy_airplane', 'tuna_fish_can', 'master_chef_can', 'rubiks_cube', 'jenga', 'cracker_box', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25, 0.5]"
2-20,"['mustard_bottle', 'bleach_cleanser', 'g_lego_duplo', 'c_toy_airplane', 'tuna_fish_can', 'master_chef_can', 'rubiks_cube', 'jenga', 'cracker_box', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25, 0.5]"
2-21,"['bleach_cleanser', 'mustard_bottle', 'foam_brick', 'd_toy_airplane', 'tomato_soup_can', 'master_chef_can', 'wood_block', 'rubiks_cube', 'gelatin_box', 'pudding_box']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5]"
2-22,"['bleach_cleanser', 'mustard_bottle', 'foam_brick', 'd_toy_airplane', 'tomato_soup_can', 'master_chef_can', 'wood_block', 'rubiks_cube', 'gelatin_box', 'pudding_box']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5]"
2-23,"['bleach_cleanser', 'mustard_bottle', 'foam_brick', 'd_toy_airplane', 'tomato_soup_can', 'master_chef_can', 'wood_block', 'rubiks_cube', 'gelatin_box', 'pudding_box']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5]"
2-24,"['bleach_cleanser', 'mustard_bottle', 'foam_brick', 'd_toy_airplane', 'tomato_soup_can', 'master_chef_can', 'wood_block', 'rubiks_cube', 'gelatin_box', 'pudding_box']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5]"
2-25,"['bleach_cleanser', 'mustard_bottle', 'foam_brick', 'd_toy_airplane', 'tomato_soup_can', 'master_chef_can', 'wood_block', 'rubiks_cube', 'gelatin_box', 'pudding_box']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5]"
2-26,"['bleach_cleanser', 'mustard_bottle', 'foam_brick', 'd_toy_airplane', 'tomato_soup_can', 'master_chef_can', 'wood_block', 'rubiks_cube', 'gelatin_box', 'pudding_box']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5]"
2-27,"['bleach_cleanser', 'mustard_bottle', 'foam_brick', 'd_toy_airplane', 'tomato_soup_can', 'master_chef_can', 'wood_block', 'rubiks_cube', 'gelatin_box', 'pudding_box']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5]"
2-28,"['bleach_cleanser', 'mustard_bottle', 'foam_brick', 'd_toy_airplane', 'tomato_soup_can', 'master_chef_can', 'wood_block', 'rubiks_cube', 'gelatin_box', 'pudding_box']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5]"
2-29,"['bleach_cleanser', 'mustard_bottle', 'foam_brick', 'd_toy_airplane', 'tomato_soup_can', 'master_chef_can', 'wood_block', 'rubiks_cube', 'gelatin_box', 'pudding_box']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5]"
2-30,"['bleach_cleanser', 'mustard_bottle', 'foam_brick', 'd_toy_airplane', 'tomato_soup_can', 'master_chef_can', 'wood_block', 'rubiks_cube', 'gelatin_box', 'pudding_box']","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5]"
2-31,"['mustard_bottle', 'bleach_cleanser', 'nine_hole_peg_test', 'd_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'sugar_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5]"
2-32,"['mustard_bottle', 'bleach_cleanser', 'nine_hole_peg_test', 'd_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'sugar_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5]"
2-33,"['mustard_bottle', 'bleach_cleanser', 'nine_hole_peg_test', 'd_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'sugar_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5]"
2-34,"['mustard_bottle', 'bleach_cleanser', 'nine_hole_peg_test', 'd_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'sugar_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5]"
2-35,"['mustard_bottle', 'bleach_cleanser', 'nine_hole_peg_test', 'd_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'sugar_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5]"
2-36,"['mustard_bottle', 'bleach_cleanser', 'nine_hole_peg_test', 'd_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'sugar_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5]"
2-37,"['mustard_bottle', 'bleach_cleanser', 'nine_hole_peg_test', 'd_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'sugar_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5]"
2-38,"['mustard_bottle', 'bleach_cleanser', 'nine_hole_peg_test', 'd_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'sugar_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5]"
2-39,"['mustard_bottle', 'bleach_cleanser', 'nine_hole_peg_test', 'd_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'sugar_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5]"
2-40,"['mustard_bottle', 'bleach_cleanser', 'nine_hole_peg_test', 'd_toy_airplane', 'master_chef_can', 'tuna_fish_can', 'sugar_box', 'gelatin_box', 'wood_block', 'pudding_box']","[1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5]"
2-41,"['bleach_cleanser', 'mustard_bottle', 'd_toy_airplane', 'g_lego_duplo', 'potted_meat_can', 'tuna_fish_can', 'sugar_box', 'jenga', 'gelatin_box', 'cracker_box']","[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25]"
2-42,"['bleach_cleanser', 'mustard_bottle', 'd_toy_airplane', 'g_lego_duplo', 'potted_meat_can', 'tuna_fish_can', 'sugar_box', 'jenga', 'gelatin_box', 'cracker_box']","[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25]"
2-43,"['bleach_cleanser', 'mustard_bottle', 'd_toy_airplane', 'g_lego_duplo', 'potted_meat_can', 'tuna_fish_can', 'sugar_box', 'jenga', 'gelatin_box', 'cracker_box']","[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25]"
2-44,"['bleach_cleanser', 'mustard_bottle', 'd_toy_airplane', 'g_lego_duplo', 'potted_meat_can', 'tuna_fish_can', 'sugar_box', 'jenga', 'gelatin_box', 'cracker_box']","[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25]"
2-45,"['bleach_cleanser', 'mustard_bottle', 'd_toy_airplane', 'g_lego_duplo', 'potted_meat_can', 'tuna_fish_can', 'sugar_box', 'jenga', 'gelatin_box', 'cracker_box']","[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25]"
2-46,"['bleach_cleanser', 'mustard_bottle', 'd_toy_airplane', 'g_lego_duplo', 'potted_meat_can', 'tuna_fish_can', 'sugar_box', 'jenga', 'gelatin_box', 'cracker_box']","[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25]"
2-47,"['bleach_cleanser', 'mustard_bottle', 'd_toy_airplane', 'g_lego_duplo', 'potted_meat_can', 'tuna_fish_can', 'sugar_box', 'jenga', 'gelatin_box', 'cracker_box']","[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25]"
2-48,"['bleach_cleanser', 'mustard_bottle', 'd_toy_airplane', 'g_lego_duplo', 'potted_meat_can', 'tuna_fish_can', 'sugar_box', 'jenga', 'gelatin_box', 'cracker_box']","[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25]"
2-49,"['bleach_cleanser', 'mustard_bottle', 'd_toy_airplane', 'g_lego_duplo', 'potted_meat_can', 'tuna_fish_can', 'sugar_box', 'jenga', 'gelatin_box', 'cracker_box']","[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25]"
2-50,"['bleach_cleanser', 'mustard_bottle', 'd_toy_airplane', 'g_lego_duplo', 'potted_meat_can', 'tuna_fish_can', 'sugar_box', 'jenga', 'gelatin_box', 'cracker_box']","[1.0, 1.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 0.25]"
2-51,"['bleach_cleanser', 'mustard_bottle', 'g_lego_duplo', 'foam_brick', 'tuna_fish_can', 'tomato_soup_can', 'jenga', 'cracker_box', 'sugar_box', 'rubiks_cube']","[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.25, 0.5, 1.0]"
2-52,"['bleach_cleanser', 'mustard_bottle', 'g_lego_duplo', 'foam_brick', 'tuna_fish_can', 'tomato_soup_can', 'jenga', 'cracker_box', 'sugar_box', 'rubiks_cube']","[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.25, 0.5, 1.0]"
2-53,"['bleach_cleanser', 'mustard_bottle', 'g_lego_duplo', 'foam_brick', 'tuna_fish_can', 'tomato_soup_can', 'jenga', 'cracker_box', 'sugar_box', 'rubiks_cube']","[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.25, 0.5, 1.0]"
2-54,"['bleach_cleanser', 'mustard_bottle', 'g_lego_duplo', 'foam_brick', 'tuna_fish_can', 'tomato_soup_can', 'jenga', 'cracker_box', 'sugar_box', 'rubiks_cube']","[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.25, 0.5, 1.0]"
2-55,"['bleach_cleanser', 'mustard_bottle', 'g_lego_duplo', 'foam_brick', 'tuna_fish_can', 'tomato_soup_can', 'jenga', 'cracker_box', 'sugar_box', 'rubiks_cube']","[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.25, 0.5, 1.0]"
2-56,"['bleach_cleanser', 'mustard_bottle', 'g_lego_duplo', 'foam_brick', 'tuna_fish_can', 'tomato_soup_can', 'jenga', 'cracker_box', 'sugar_box', 'rubiks_cube']","[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.25, 0.5, 1.0]"
2-57,"['bleach_cleanser', 'mustard_bottle', 'g_lego_duplo', 'foam_brick', 'tuna_fish_can', 'tomato_soup_can', 'jenga', 'cracker_box', 'sugar_box', 'rubiks_cube']","[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.25, 0.5, 1.0]"
2-58,"['bleach_cleanser', 'mustard_bottle', 'g_lego_duplo', 'foam_brick', 'tuna_fish_can', 'tomato_soup_can', 'jenga', 'cracker_box', 'sugar_box', 'rubiks_cube']","[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.25, 0.5, 1.0]"
2-59,"['bleach_cleanser', 'mustard_bottle', 'g_lego_duplo', 'foam_brick', 'tuna_fish_can', 'tomato_soup_can', 'jenga', 'cracker_box', 'sugar_box', 'rubiks_cube']","[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.25, 0.5, 1.0]"
2-60,"['bleach_cleanser', 'mustard_bottle', 'g_lego_duplo', 'foam_brick', 'tuna_fish_can', 'tomato_soup_can', 'jenga', 'cracker_box', 'sugar_box', 'rubiks_cube']","[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.25, 0.5, 1.0]"
